ID	species	Vetor_FST_Estimado	Bio8_spp_sd	SD_Bio8_FST1	Bio8_spp_sd_fstPop	range_PA_0K	expand	expo_clim
3703	Crossodactylus_schmidti	0.069669759	1.20133185	1.158728158	1.158728158	10	20	3
3704	Hyloscirtus_pantostictus	0.069669759	0.978544223	0.943841407	0.978544223	1	1	0
3705	Litoria_dorsivena	0.069669759	1.206946583	1.164143771	1.206946583	1	2	0
3706	Pseudophryne_guentheri	0.374764527	5.020522738	3.96981934	3.96981934	44	57	38
3707	Litoria_nasuta	0.290169539	2.393647774	2.016682643	2.016682643	185	259	106
3708	Plectrohyla_robertsorum	0.330423156	1.804950299	1.47694887	1.804950299	2	2	0
3709	Ecnomiohyla_valancifer	0.069669759	1.532489017	1.47814126	1.532489017	2	2	0
3710	Breviceps_montanus	0.387657911	2.002350262	1.566884934	1.566884934	10	19	8
3711	Alsodes_vittatus	0.069669759	0.651569488	0.628462412	0.651569488	1	1	0
3712	Kaloula_pulchra	0.248297455	1.746096683	1.513879463	1.513879463	316	429	285
3713	Stereocyclops_parkeri	0.332764491	0.334545932	0.273272122	0.334545932	2	2	0
3714	Caudacaecilia_weberi	0.069669759	0.468600463	0.451982149	0.468600463	1	2	0
3715	Dendropsophus_norandinus	0.069669759	1.035273839	0.99855918	1.035273839	1	1	0
3716	Xenorhina_similis	0.340738761	0.779119307	0.632605171	0.632605171	5	10	0
3717	Pristimantis_douglasi	0.069669759	1.536737589	1.482239162	1.536737589	4	8	2
3718	Blommersia_variabilis	0.422506594	1.654615166	1.257391487	1.654615166	2	4	1
3719	Rana_yavapaiensis	0.281721179	6.71707964	5.692814439	5.692814439	46	77	34
3720	Occidozyga_diminutiva	0.376302123	0.603809236	0.476855597	0.603809236	3	6	0
3721	Pristimantis_eugeniae	0.069669759	1.410170483	1.360160596	1.410170483	2	4	0
3722	Ameerega_bassleri	0.363440867	2.100459642	1.6758445	2.100459642	4	8	2
3723	Eurycea_bislineata	0.201368264	3.343713761	2.988149863	2.988149863	184	243	165
3724	Fejervarya_kawamurai	0.069669759	1.770711519	1.707915507	1.770711519	1	2	0
3725	Philautus_davidlabangi	0.069669759	0.136820748	0.131968576	0.136820748	1	1	0
3726	Plectrohyla_chryses	0.069669759	1.399028075	1.349413339	1.399028075	1	1	0
3727	Sphaenorhynchus_dorisae	0.069669759	1.242169429	1.198117484	1.198117484	144	185	17
3728	Bolitoglossa_pacaya	0.069669759	0.565914003	0.545844589	0.565914003	1	1	0
3729	Ptychadena_broadleyi	0.337440983	1.061837042	0.86431123	1.061837042	2	2	0
3730	Rhinella_manu	0.069669759	7.490455409	7.224816018	7.490455409	2	4	1
3731	Eleutherodactylus_maurus	0.069669759	3.818430099	3.683014375	3.818430099	2	2	1
3732	Choerophryne_nigrescens	0.069669759	0.57230901	0.552012805	0.57230901	1	2	0
3733	Pseudophryne_australis	0.413421861	0.919310408	0.704085035	0.704085035	6	12	0
3734	Platymantis_sierramadrensis	0.323011733	0.041978567	0.03453967	0.041978567	2	2	0
3735	Rhacophorus_wui	0.069669759	4.467460839	4.309028072	4.467460839	1	2	0
3736	Hyla_tsinlingensis	0.334163284	2.32938412	1.900749918	1.900749918	20	40	13
3737	Bokermannohyla_lucianae	0.069669759	0.740990925	0.714712632	0.740990925	1	2	0
3738	Salamandrina_perspicillata	0.257179864	1.710136587	1.473915658	1.473915658	18	31	13
3739	Oophaga_granulifera	0.450019573	0.466887598	0.346246949	0.466887598	4	8	0
3740	Agalychnis_hulli	0.306920304	2.044146354	1.701780625	1.701780625	8	16	4
3741	Hyperolius_riggenbachi	0.349107738	0.587232586	0.473766885	0.587232586	4	8	0
3742	Boophis_andohahela	0.069669759	0.752506062	0.7258194	0.752506062	1	2	0
3743	Eurycea_rathbuni	0.222662964	0.007080742	0.006242858	0.007080742	2	2	0
3744	Paradactylodon_gorganensis	0.069669759	0.849278702	0.819160122	0.849278702	2	2	0
3745	Pseudoeurycea_orchimelas	0.069669759	1.532489017	1.47814126	1.532489017	2	2	0
3746	Scutiger_gongshanensis	0.311194223	4.317541427	3.583314307	4.317541427	3	3	2
3747	Caecilia_bokermanni	0.1183477	2.048825822	1.923772497	2.048825822	2	4	1
3748	Staurois_natator	0.305945598	1.378330955	1.148286519	1.148286519	33	66	11
3749	Brachytarsophrys_feae	0.231188788	3.134586698	2.748464554	2.748464554	45	76	40
3750	Pristimantis_baryecuus	0.069669759	0.528083986	0.509356165	0.528083986	2	4	0
3751	Ambystoma_velasci	0.1789754	3.12724692	2.833611186	2.833611186	86	86	71
3752	Atelopus_erythropus	0.407393783	3.342281788	2.572919297	3.342281788	2	4	1
3753	Craugastor_alfredi	0.351749194	1.391301431	1.120192768	1.120192768	8	15	3
3754	Ameerega_andina	0.069669759	2.319245674	2.236996602	2.319245674	1	1	0
3755	Colostethus_alacris	0.069669759	1.268726388	1.223732634	1.268726388	2	4	0
3756	Alexteroon_hypsiphonus	0.381569321	1.591455195	1.251526152	1.251526152	60	89	51
3757	Leptopelis_anchietae	0.30862637	2.535467931	2.108213195	2.108213195	59	59	52
3758	Hyloxalus_fuliginosus	0.069669759	1.000301786	0.964827366	1.000301786	1	1	0
3759	Oreophryne_ezra	0.069669759	0.51417669	0.495942074	0.51417669	1	2	0
3760	Boophis_majori	0.069669759	1.301970757	1.255798034	1.255798034	5	10	1
3761	Pseudophilautus_pleurotaenia	0.069669759	0.113418784	0.109396533	0.113418784	1	2	0
3762	Micrixalus_silvaticus	0.069669759	1.103388835	1.064258566	1.064258566	5	10	1
3763	Pristimantis_cabrerai	0.378914395	1.590438027	1.253408059	1.590438027	4	8	1
3764	Hydromantes_flavus	0.069669759	0.540929747	0.521746367	0.540929747	1	2	0
3765	Pristimantis_vilarsi	0.069669759	1.480799393	1.428284742	1.428284742	168	226	154
3766	Aromobates_saltuensis	0.069669759	1.438016462	1.387019053	1.438016462	4	8	1
3767	Paramesotriton_wulingensis	0.208554704	0.175290616	0.155944161	0.175290616	2	2	0
3768	Schistometopum_thomense	0.069669759	0.535658391	0.516661953	0.535658391	1	1	0
3769	Hylomantis_granulosa	0.069669759	1.138723058	1.098339706	1.098339706	8	16	3
3770	Epidalea_calamita	0.213611918	6.63402306	5.882953808	5.882953808	361	470	330
3771	Platymantis_schmidti	0.326283461	0.520125605	0.426920332	0.426920332	12	16	0
3772	Pristimantis_viridicans	0.069669759	0.908468614	0.876250941	0.908468614	3	6	0
3773	Oedipina_koehleri	0.069669759	0.725108273	0.699393239	0.725108273	1	1	0
3774	Cacosternum_aggestum	0.069669759	1.175656269	1.133963128	1.175656269	1	2	0
3775	Hypsiboas_lanciformis	0.219335843	1.869326642	1.651647315	1.651647315	441	526	382
3776	Smilisca_phaeota	0.252760442	2.662401024	2.30145983	2.30145983	62	96	32
3777	Eleutherodactylus_eneidae	0.069669759	0.050642312	0.048846347	0.050642312	1	2	0
3778	Xenophrys_tuberogranulatus	0.069669759	1.902382006	1.834916469	1.902382006	1	2	0
3779	Ingerophrynus_gollum	0.069669759	0.79439221	0.766220109	0.79439221	1	2	0
3780	Limnonectes_heinrichi	0.295194046	0.585134349	0.491236214	0.491236214	5	9	0
3781	Ombrana_sikimensis	0.253651862	6.507885815	5.622256448	5.622256448	14	28	8
3782	Leptodactylus_viridis	0.069669759	0.728260343	0.702433524	0.728260343	1	2	0
3783	Dendrobates_nubeculosus	0.069669759	0.947427555	0.913828253	0.947427555	1	2	0
3784	Rhinella_veredas	0.233285776	0.444464108	0.389182636	0.389182636	18	18	0
3785	Pristimantis_unistrigatus	0.349996584	0.671846355	0.541661271	0.541661271	7	12	0
3786	Scinax_fuscomarginatus	0.069669759	1.490221133	1.437372352	1.437372352	500	587	436
3787	Ischnocnema_lactea	0.368370685	1.521461627	1.209183305	1.209183305	33	58	23
3788	Mannophryne_caquetio	0.069669759	0.648003287	0.625022681	0.648003287	1	2	0
3789	Gephyromantis_decaryi	0.069669759	0.798889906	0.7705583	0.7705583	7	14	1
3790	Arthroleptis_stridens	0.069669759	0.778355273	0.750751902	0.778355273	2	2	0
3791	Oreophryne_brevicrus	0.406937199	0.171899468	0.132380761	0.171899468	3	3	0
3792	Limnodynastes_salmini	0.260043869	2.015248825	1.733531202	1.733531202	82	115	47
3793	Xenopus_longipes	0.069669759	0.741092113	0.714810232	0.741092113	1	1	0
3794	Oedipina_tomasi	0.069669759	0.492566223	0.475097994	0.492566223	1	1	0
3795	Pseudophilautus_alto	0.069669759	0.106127367	0.102363696	0.106127367	1	2	0
3796	Nyctibatrachus_grandis	0.069669759	0.875606959	0.844554681	0.875606959	1	1	0
3797	Limnodynastes_depressus	0.311215255	0.386024649	0.320373656	0.320373656	13	26	0
3798	Bolitoglossa_alvaradoi	0.203598528	0.323010794	0.288259124	0.288259124	5	9	0
3799	Melanophryniscus_montevidensis	0.069669759	1.158277741	1.117200907	1.117200907	6	12	3
3800	Pseudophryne_major	0.069669759	1.422032766	1.371602198	1.371602198	22	34	10
3801	Hyperolius_bolifambae	0.069669759	1.001665799	0.966143007	0.966143007	25	49	18
3802	Microhyla_mantheyi	0.069669759	0.841981819	0.812122014	0.812122014	18	36	5
3803	Rhinella_rubropunctata	0.28534933	2.613978452	2.209779325	2.209779325	8	16	7
3804	Brachycephalus_bufonoides	0.069669759	0.859711291	0.829222733	0.859711291	1	2	0
3805	Taudactylus_eungellensis	0.069669759	0.446918433	0.431069044	0.446918433	2	4	0
3806	Chiasmocleis_shudikarensis	0.345757029	0.589405309	0.476742178	0.476742178	274	338	45
3807	Elachistocleis_piauiensis	0.363552976	0.309032748	0.246539002	0.246539002	35	35	0
3808	Scinax_garbei	0.289702587	1.713340444	1.443988662	1.443988662	351	406	308
3809	Andinobates_bombetes	0.069669759	1.625161302	1.567527041	1.625161302	4	8	2
3810	Nymphargus_vicenteruedai	0.420943514	0.563585745	0.428864862	0.563585745	4	4	0
3811	Rhombophryne_guentherpetersi	0.387224782	0.616076071	0.482264104	0.616076071	4	8	0
3812	Litoria_caerulea	0.211495851	2.419007898	2.148024733	2.148024733	435	503	327
3813	Batrachylodes_mediodiscus	0.42200053	0.155631459	0.118320803	0.155631459	4	7	0
3814	Chiasmocleis_cordeiroi	0.069669759	0.791572962	0.763500842	0.791572962	1	2	0
3815	Ichthyophis_humphreyi	0.069669759	0.274142692	0.264420573	0.274142692	1	2	0
3816	Phrynobatrachus_manengoubensis	0.069669759	0.940785729	0.90742197	0.940785729	1	2	0
3817	Psychrophrynella_iani	0.069669759	3.159355584	3.047313092	3.159355584	1	1	0
3818	Eleutherodactylus_glamyrus	0.428258495	0.216127878	0.163422048	0.216127878	2	4	0
3819	Bolitoglossa_stuarti	0.262742846	0.945257912	0.811633228	0.945257912	4	6	0
3820	Clinotarsus_alticola	0.291998397	3.167972629	2.665621859	2.665621859	37	71	32
3821	Hylarana_mortenseni	0.284782721	0.67480086	0.570682594	0.570682594	8	14	0
3822	Atelopus_pulcher	0.377501393	2.372781457	1.872090898	1.872090898	5	10	3
3823	Nannophryne_corynetes	0.069669759	1.30285021	1.256646299	1.30285021	1	1	0
3824	Litoria_iris	0.069669759	0.823795631	0.794580776	0.794580776	11	17	3
3825	Litoria_albolabris	0.069669759	0.896057668	0.864280132	0.896057668	1	2	0
3826	Arthroleptis_poecilonotus	0.336148925	1.562122478	1.272771415	1.272771415	280	372	241
3827	Hypodactylus_lucida	0.069669759	2.946133111	2.84165228	2.946133111	1	1	0
3828	Hylarana_occidentalis	0.069669759	0.963116691	0.928960994	0.928960994	11	22	3
3829	Oedipina_altura	0.069669759	0.255305778	0.246251686	0.255305778	1	1	0
3830	Scutiger_liupanensis	0.069669759	2.919086562	2.815564902	2.919086562	1	1	0
3831	Indirana_longicrus	0.069669759	0.185215735	0.178647296	0.185215735	2	3	0
3832	Oophaga_speciosa	0.069669759	0.715525046	0.690149868	0.715525046	1	2	0
3833	Nototriton_stuarti	0.069669759	0.983062467	0.948199417	0.983062467	1	2	0
3834	Afrixalus_delicatus	0.374297471	2.267561503	1.793672007	1.793672007	117	171	68
3835	Hyloscirtus_denticulentus	0.335935956	0.563585745	0.459266727	0.563585745	4	4	0
3836	Pristimantis_dissimulatus	0.069669759	0.72861621	0.702776771	0.72861621	1	1	0
3837	Bolitoglossa_decora	0.069669759	0.705088027	0.680082985	0.705088027	1	1	0
3838	Ptychadena_ansorgii	0.069669759	1.50053583	1.447321252	1.447321252	160	160	156
3839	Rana_draytonii	0.247927837	3.506167604	3.040621975	3.040621975	36	54	32
3840	Breviceps_maculatus	0.069669759	2.620915721	2.527968308	2.620915721	1	1	0
3841	Hypsiboas_multifasciatus	0.069669759	1.092355113	1.053616141	1.053616141	173	221	75
3842	Litoria_vagabunda	0.378503836	0.722299116	0.569424711	0.722299116	4	8	0
3843	Physalaemus_bokermanni	0.069669759	1.710732095	1.650063176	1.710732095	1	2	0
3844	Pseudophryne_covacevichae	0.069669759	0.685403804	0.661096838	0.685403804	1	1	0
3845	Pseudoeurycea_unguidentis	0.069669759	1.173312012	1.131702007	1.173312012	1	1	0
3846	Hyloxalus_peculiaris	0.069669759	0.484629002	0.467442256	0.484629002	1	1	0
3847	Oreophryne_crucifer	0.069669759	0.09733753	0.093885579	0.09733753	2	2	0
3848	Craugastor_tabasarae	0.312248231	0.705266782	0.584883389	0.705266782	2	2	0
3849	Pleurodeles_nebulosus	0.069669759	1.517000951	1.463202458	1.517000951	1	2	0
3850	Pristimantis_lacrimosus	0.351040831	3.174947859	2.55767456	2.55767456	59	110	32
3851	Mixophyes_coggeri	0.069669759	0.968473313	0.934127649	0.934127649	8	16	1
3852	Austrochaperina_novaebritanniae	0.069669759	0.622333586	0.600263324	0.622333586	1	2	0
3853	Paramesotriton_maolanensis	0.069669759	1.064715069	1.026956315	1.064715069	1	2	0
3854	Liua_shihi	0.184790595	1.684249413	1.52069107	1.52069107	12	24	7
3855	Occidozyga_vittata	0.069669759	0.81783416	0.78883072	0.81783416	1	2	0
3856	Dendropsophus_bipunctatus	0.069669759	0.990805508	0.955667862	0.955667862	34	55	8
3857	Theloderma_palliatum	0.069669759	0.661786307	0.638316904	0.661786307	1	2	0
3858	Eleutherodactylus_unicolor	0.069669759	0.432731865	0.417385585	0.432731865	1	2	0
3859	Stefania_tamacuarina	0.069669759	0.816281926	0.787333535	0.816281926	1	2	0
3860	Thorius_adelos	0.342369628	2.298243272	1.863746877	2.298243272	3	6	1
3861	Uraeotyphlus_oommeni	0.069669759	0.531324908	0.512482152	0.531324908	1	2	0
3862	Cophixalus_crepitans	0.069669759	0.606499037	0.584990327	0.606499037	1	2	0
3863	Pristimantis_taeniatus	0.374153555	3.208261087	2.538070017	2.538070017	22	44	15
3864	Geocrinia_lutea	0.069669759	1.238111194	1.194203169	1.238111194	2	4	0
3865	Osteocephalus_yasuni	0.069669759	1.294107815	1.248213941	1.248213941	22	22	2
3866	Nectophryne_afra	0.069669759	1.559342356	1.50404228	1.50404228	113	173	102
3867	Bokermannohyla_juiju	0.069669759	0.678953908	0.654875679	0.678953908	1	1	0
3868	Dendropsophus_manonegra	0.069669759	2.714312635	2.61805302	2.714312635	1	2	0
3869	Litoria_louisiadensis	0.398157851	0.050792619	0.039404145	0.050792619	2	2	0
3870	Poyntonophrynus_parkeri	0.355049935	0.779726085	0.62618853	0.62618853	32	32	8
3871	Hyperolius_marginatus	0.069669759	1.566472051	1.510919129	1.510919129	179	179	164
3872	Hoplobatrachus_litoralis	0.069669759	1.483015205	1.430421974	1.483015205	1	2	0
3873	Batrachyla_fitzroya	0.069669759	3.665023731	3.535048367	3.665023731	1	2	0
3874	Arthroleptides_martiensseni	0.069669759	0.778355273	0.750751902	0.778355273	2	2	0
3875	Microcaecilia_savagei	0.069669759	0.635894698	0.613343509	0.635894698	1	2	0
3876	Pedostibes_tuberculosus	0.069669759	0.944779307	0.911273921	0.911273921	7	14	2
3877	Nyctibatrachus_petraeus	0.069669759	0.836532756	0.806866195	0.836532756	1	2	0
3878	Phyllodytes_acuminatus	0.069669759	0.915312099	0.88285173	0.88285173	15	30	4
3879	Leptopelis_calcaratus	0.28286886	1.499936266	1.270199964	1.270199964	187	240	179
3880	Ptychadena_pujoli	0.348970274	0.471895241	0.380755344	0.380755344	9	9	0
3881	Batrachoseps_attenuatus	0.210294981	3.074856697	2.732482124	2.732482124	18	27	14
3882	Hypogeophis_rostratus	0.069669759	0.629788728	0.607454079	0.629788728	1	1	0
3883	Desmognathus_wrighti	0.346249948	0.679042601	0.549038614	0.549038614	9	9	0
3884	Sylvacaecilia_grandisonae	0.164847419	1.921524123	1.756017157	1.756017157	8	8	6
3885	Osteocephalus_taurinus	0.069669759	1.323507682	1.27657118	1.27657118	557	615	482
3886	Pachytriton_moi	0.069669759	2.422228163	2.336326948	2.422228163	1	2	0
3887	Gastrotheca_riobambae	0.069669759	0.326870152	0.315278121	0.326870152	2	2	0
3888	Psychrophrynella_pinguis	0.069669759	6.425274883	6.197410752	6.425274883	1	1	0
3889	Aplastodiscus_callipygius	0.069669759	1.133909917	1.093697257	1.093697257	5	5	1
3890	Odontophrynus_americanus	0.284163779	2.918426639	2.469196289	2.469196289	368	433	337
3891	Pristimantis_citriogaster	0.069669759	1.839848741	1.774600866	1.839848741	1	2	0
3892	Hyperolius_occidentalis	0.361464677	1.637216771	1.308273812	1.308273812	25	39	18
3893	Lechriodus_aganoposis	0.267828621	2.394834985	2.049188774	2.049188774	18	36	14
3894	Ptychadena_stenocephala	0.069669759	0.90567161	0.873553128	0.873553128	20	20	4
3895	Hyloscirtus_piceigularis	0.345991577	0.882807529	0.713933399	0.882807529	4	8	0
3896	Breviceps_bagginsi	0.397097886	2.092220725	1.624541848	2.092220725	3	6	1
3897	Pelophylax_nigromaculatus	0.218095081	3.225076359	2.851786275	2.851786275	563	682	449
3898	Meristogenys_dyscritus	0.293524004	1.223657016	1.028509742	1.223657016	2	4	0
3899	Eurycea_tynerensis	0.282606676	4.026029738	3.410009932	3.410009932	8	8	8
3900	Elachistocleis_helianneae	0.341076601	0.486508087	0.394918546	0.394918546	113	159	12
3901	Nymphargus_ruizi	0.069669759	1.291215607	1.245424302	1.245424302	5	10	1
3902	Nymphargus_sucre	0.069669759	1.060712751	1.023095934	1.060712751	1	2	0
3903	Eleutherodactylus_chlorophenax	0.281357327	0.192252022	0.162977412	0.192252022	2	2	0
3904	Pristimantis_percnopterus	0.411514362	1.640991576	1.258850875	1.258850875	6	12	2
3905	Eurycea_longicauda	0.164483216	3.103811153	2.837088469	2.837088469	130	203	122
3906	Breviceps_macrops	0.328516704	1.173547328	0.961652612	0.961652612	7	13	5
3907	Allobates_fuscellus	0.417744553	0.203380735	0.155191022	0.155191022	77	77	0
3908	Rhinella_yanachaga	0.069669759	1.995382803	1.924619112	1.995382803	1	1	0
3909	Pristimantis_pardalis	0.393735794	0.531819157	0.41409019	0.41409019	5	10	0
3910	Rulyrana_mcdiarmidi	0.069669759	0.978181048	0.943491112	0.978181048	1	2	0
3911	Odorrana_khalam	0.069669759	0.310902508	0.29987675	0.310902508	2	4	0
3912	Bryophryne_flammiventris	0.069669759	5.83081183	5.624029569	5.83081183	1	1	0
3913	Gastrotheca_galeata	0.069669759	0.327502129	0.315887686	0.327502129	1	1	0
3914	Hyla_orientalis	0.069669759	3.397342649	3.276860251	3.397342649	1	1	0
3915	Hyla_chrysoscelis	0.069669759	3.427795966	3.30623358	3.30623358	505	606	473
3916	Litoria_barringtonensis	0.379351736	1.744937346	1.374683153	1.374683153	35	50	21
3917	Pseudoeurycea_scandens	0.069669759	1.127170951	1.087197279	1.127170951	1	1	0
3918	Callulops_microtis	0.325323275	1.481985538	1.217283764	1.481985538	4	8	2
3919	Ptychohyla_panchoi	0.069669759	0.412934189	0.398290008	0.412934189	2	2	0
3920	Phrynomantis_somalicus	0.350045895	2.962173607	2.388096397	2.388096397	9	18	1
3921	Microhyla_erythropoda	0.069669759	0.729235886	0.703374471	0.729235886	1	2	0
3922	Pristimantis_pharangobates	0.383782007	9.024802141	7.084429404	9.024802141	3	6	1
3923	Pristimantis_telefericus	0.069669759	0.765238444	0.738100244	0.765238444	1	1	0
3924	Pristimantis_bromeliaceus	0.069669759	1.030233912	0.993697988	1.030233912	1	2	0
3925	Limnonectes_plicatellus	0.37676648	0.746596628	0.589401756	0.589401756	18	32	3
3926	Telmatobius_gigas	0.243947556	0.009908563	0.008615622	0.009908563	2	2	0
3927	Siphonops_insulanus	0.069669759	0.929114853	0.896164987	0.929114853	1	1	0
3928	Afrixalus_paradorsalis	0.356612774	1.590136321	1.275470959	1.275470959	57	85	52
3929	Leptodactylus_rhodomystax	0.069669759	1.248100782	1.203838489	1.203838489	474	533	421
3930	Phrynopus_curator	0.069669759	0.992566683	0.957366579	0.992566683	1	1	0
3931	Pristimantis_incanus	0.069669759	1.174752483	1.133091393	1.174752483	1	1	0
3932	Paradoxophyla_palmata	0.069669759	1.161237697	1.120055892	1.120055892	8	16	2
3933	Pristimantis_carlossanchezi	0.069669759	1.507714292	1.454245139	1.507714292	3	6	1
3934	Psychrophrynella_ankohuma	0.069669759	3.159355584	3.047313092	3.159355584	1	1	0
3935	Limnonectes_acanthi	0.278699579	0.597596347	0.507535035	0.507535035	6	12	0
3936	Dendropsophus_tintinnabulum	0.450844085	0.134203471	0.099451556	0.099451556	8	8	0
3937	Eupsophus_migueli	0.069669759	2.117337698	2.042249033	2.117337698	1	2	0
3938	Amolops_bellulus	0.308323536	3.102311183	2.580101892	3.102311183	3	3	1
3939	Adenomera_juikitam	0.069669759	0.648634714	0.625631716	0.648634714	1	1	0
3940	Odorrana_huanggangensis	0.069669759	2.821223261	2.721172197	2.821223261	1	1	0
3941	Oreophryne_sibilans	0.069669759	0.75535353	0.728565887	0.75535353	1	2	0
3942	Atelopus_minutulus	0.069669759	1.177189058	1.135441558	1.177189058	1	1	0
3943	Litoria_gilleni	0.069669759	1.07238244	1.034351773	1.07238244	1	2	0
3944	Eleutherodactylus_gryllus	0.069669759	0.098021086	0.094544894	0.098021086	1	2	0
3945	Tomopterna_elegans	0.069669759	0.533380953	0.514465281	0.533380953	1	2	0
3946	Bolitoglossa_minutula	0.069669759	0.352705263	0.340197023	0.352705263	4	5	0
3947	Hylarana_rawa	0.069669759	0.855655919	0.825311179	0.855655919	1	2	0
3948	Scutiger_pingwuensis	0.069669759	3.224375166	3.110026837	3.224375166	1	1	0
3949	Eleutherodactylus_cystignathoides	0.395710235	1.992035492	1.548530242	1.548530242	16	32	11
3950	Exerodonta_juanitae	0.361130349	1.005118398	0.80338432	1.005118398	2	4	0
3951	Cryptobatrachus_remotus	0.069669759	0.431251991	0.415958192	0.431251991	1	2	0
3952	Colostethus_pratti	0.069669759	0.97856512	0.943861563	0.943861563	14	26	5
3953	Eupsophus_vertebralis	0.356273603	1.636184394	1.312752655	1.312752655	7	14	4
3954	Hyperolius_friedemanni	0.069669759	1.782441659	1.719229652	1.782441659	1	1	0
3955	Bufo_tuberospinius	0.069669759	0.615030227	0.593218969	0.615030227	2	2	0
3956	Bolitoglossa_hermosa	0.069669759	1.606142519	1.549182735	1.606142519	1	1	0
3957	Anomaloglossus_leopardus	0.069669759	0.447979831	0.432092801	0.447979831	1	2	0
3958	Pristimantis_prolatus	0.069669759	1.174752483	1.133091393	1.174752483	1	1	0
3959	Strabomantis_cheiroplethus	0.246823642	1.13446722	0.984555701	1.13446722	2	4	0
3960	Thorius_omiltemi	0.069669759	1.445550276	1.39428569	1.445550276	1	1	0
3961	Cophixalus_cryptotympanum	0.069669759	0.661241188	0.637791117	0.661241188	1	2	0
3962	Pseudopaludicola_pusilla	0.464844214	1.661475028	1.215441137	1.215441137	21	38	8
3963	Alsodes_nodosus	0.069669759	3.750063287	3.617072104	3.750063287	3	6	0
3964	Rhacophorus_bimaculatus	0.069669759	0.960474159	0.926412175	0.926412175	7	14	4
3965	Pristimantis_parvillus	0.069669759	1.357551875	1.309408039	1.309408039	6	12	2
3966	Pristimantis_muricatus	0.367498704	1.687141125	1.341782494	1.687141125	4	8	2
